DATE,DAILY RAINFALL,TEMP MEAN,TEMP MAX,TEMP MIN
2007-01-01 00:00:00,7.112,26.11111111111111,28.88888888888889,22.77777777777778
2007-01-02 00:00:00,6.095999999999999,26.666666666666668,28.333333333333336,23.333333333333336
2007-01-03 00:00:00,1.5239999999999998,26.666666666666668,30.0,23.88888888888889
2007-01-04 00:00:00,8.636000000000001,26.666666666666668,30.555555555555557,23.333333333333336
2007-01-05 00:00:00,3.0479999999999996,27.222222222222225,30.0,22.77777777777778
2007-01-06 00:00:00,0.0,26.666666666666668,30.0,23.88888888888889
2007-01-07 00:00:00,11.937999999999999,25.0,27.222222222222225,24.444444444444446
2007-01-08 00:00:00,2.032,25.555555555555557,27.77777777777778,21.666666666666668
2007-01-09 00:00:00,0.0,25.555555555555557,28.88888888888889,22.22222222222222
2007-01-10 00:00:00,0.254,25.555555555555557,28.333333333333336,22.22222222222222
2007-01-11 00:00:00,7.874,24.444444444444446,26.666666666666668,21.666666666666668
2007-01-12 00:00:00,18.034,26.666666666666668,30.0,22.22222222222222
2007-01-13 00:00:00,5.08,25.555555555555557,30.0,23.333333333333336
2007-01-14 00:00:00,23.114,26.11111111111111,28.88888888888889,22.22222222222222
2007-01-15 00:00:00,18.287999999999997,25.555555555555557,27.222222222222225,22.22222222222222
2007-01-16 00:00:00,44.958,26.11111111111111,29.444444444444446,21.666666666666668
2007-01-17 00:00:00,5.08,26.666666666666668,30.0,21.11111111111111
2007-01-18 00:00:00,0.7619999999999999,26.11111111111111,30.0,23.333333333333336
2007-01-19 00:00:00,1.27,26.666666666666668,30.0,22.77777777777778
2007-01-20 00:00:00,0.0,26.666666666666668,30.0,22.77777777777778
2007-01-21 00:00:00,0.0,27.222222222222225,30.555555555555557,23.333333333333336
2007-01-22 00:00:00,4.064,26.11111111111111,30.0,23.333333333333336
2007-01-23 00:00:00,0.0,26.666666666666668,30.0,22.77777777777778
2007-01-24 00:00:00,0.0,26.11111111111111,29.444444444444446,23.333333333333336
2007-01-25 00:00:00,0.7619999999999999,25.555555555555557,29.444444444444446,21.666666666666668
2007-01-26 00:00:00,18.796,24.444444444444446,25.555555555555557,21.11111111111111
2007-01-27 00:00:00,0.0,25.555555555555557,30.0,22.77777777777778
2007-01-28 00:00:00,5.08,23.88888888888889,28.88888888888889,20.555555555555557
2007-01-29 00:00:00,7.874,23.88888888888889,25.555555555555557,20.555555555555557
2007-01-30 00:00:00,0.508,24.444444444444446,26.666666666666668,21.11111111111111
2007-01-31 00:00:00,0.0,25.0,27.77777777777778,24.444444444444446
2007-02-01 00:00:00,1.778,23.88888888888889,27.222222222222225,21.666666666666668
2007-02-02 00:00:00,4.064,24.444444444444446,27.222222222222225,20.0
2007-02-03 00:00:00,0.0,25.0,27.222222222222225,21.11111111111111
2007-02-04 00:00:00,0.0,25.555555555555557,27.77777777777778,21.666666666666668
2007-02-05 00:00:00,0.0,26.11111111111111,28.88888888888889,22.22222222222222
2007-02-06 00:00:00,6.095999999999999,24.444444444444446,26.11111111111111,22.22222222222222
2007-02-07 00:00:00,44.196,25.0,29.444444444444446,21.666666666666668
2007-02-08 00:00:00,10.921999999999999,25.555555555555557,28.333333333333336,23.88888888888889
2007-02-09 00:00:00,4.3180000000000005,26.11111111111111,29.444444444444446,22.22222222222222
2007-02-10 00:00:00,0.0,25.555555555555557,29.444444444444446,21.11111111111111
2007-02-11 00:00:00,0.0,26.11111111111111,30.0,21.666666666666668
2007-02-12 00:00:00,1.016,26.11111111111111,29.444444444444446,20.0
2007-02-13 00:00:00,0.0,26.11111111111111,30.0,20.0
2007-02-14 00:00:00,0.0,27.222222222222225,30.555555555555557,21.11111111111111
2007-02-15 00:00:00,0.0,26.11111111111111,28.88888888888889,23.333333333333336
2007-02-16 00:00:00,0.0,25.555555555555557,29.444444444444446,21.666666666666668
2007-02-17 00:00:00,1.016,26.11111111111111,29.444444444444446,21.11111111111111
2007-02-18 00:00:00,0.0,26.666666666666668,30.0,23.333333333333336
2007-02-19 00:00:00,5.588,26.666666666666668,30.0,23.88888888888889
2007-02-20 00:00:00,1.27,27.222222222222225,30.555555555555557,22.22222222222222
2007-02-21 00:00:00,6.35,27.222222222222225,30.555555555555557,23.333333333333336
2007-02-22 00:00:00,0.0,27.222222222222225,30.0,22.77777777777778
2007-02-23 00:00:00,0.0,27.222222222222225,31.666666666666668,23.333333333333336
2007-02-24 00:00:00,0.0,26.666666666666668,31.111111111111114,23.88888888888889
2007-02-25 00:00:00,0.0,27.222222222222225,31.666666666666668,22.77777777777778
2007-02-26 00:00:00,,25.555555555555557,28.88888888888889,22.22222222222222
2007-02-27 00:00:00,4.3180000000000005,26.11111111111111,28.88888888888889,22.22222222222222
2007-02-28 00:00:00,0.0,26.11111111111111,28.333333333333336,21.666666666666668
2007-03-01 00:00:00,0.0,26.11111111111111,30.0,22.22222222222222
2007-03-02 00:00:00,0.0,26.666666666666668,30.0,24.444444444444446
2007-03-03 00:00:00,23.875999999999998,25.0,28.333333333333336,22.77777777777778
2007-03-04 00:00:00,0.0,27.222222222222225,30.0,21.666666666666668
2007-03-05 00:00:00,0.0,26.666666666666668,30.0,21.666666666666668
2007-03-06 00:00:00,,26.666666666666668,30.555555555555557,21.11111111111111
2007-03-07 00:00:00,7.874,26.11111111111111,28.88888888888889,22.77777777777778
2007-03-08 00:00:00,3.556,26.666666666666668,30.0,23.333333333333336
2007-03-09 00:00:00,0.0,27.222222222222225,29.444444444444446,22.22222222222222
2007-03-10 00:00:00,2.032,26.11111111111111,30.555555555555557,22.22222222222222
2007-03-11 00:00:00,0.0,27.222222222222225,31.111111111111114,22.22222222222222
2007-03-12 00:00:00,0.0,26.666666666666668,30.555555555555557,22.77777777777778
2007-03-13 00:00:00,0.0,26.666666666666668,30.0,22.22222222222222
2007-03-14 00:00:00,0.0,26.666666666666668,30.555555555555557,21.11111111111111
2007-03-15 00:00:00,0.0,27.222222222222225,29.444444444444446,22.77777777777778
2007-03-16 00:00:00,0.0,28.333333333333336,32.22222222222222,23.333333333333336
2007-03-17 00:00:00,0.0,27.222222222222225,31.111111111111114,22.22222222222222
2007-03-18 00:00:00,0.0,28.333333333333336,30.0,22.22222222222222
2007-04-01 00:00:00,0.0,27.222222222222225,33.333333333333336,22.77777777777778
2007-04-02 00:00:00,0.0,27.77777777777778,32.77777777777778,21.666666666666668
2007-04-03 00:00:00,0.0,27.77777777777778,32.77777777777778,22.22222222222222
2007-04-04 00:00:00,0.0,27.77777777777778,32.22222222222222,23.88888888888889
2007-04-05 00:00:00,0.0,26.11111111111111,28.88888888888889,24.444444444444446
2007-04-06 00:00:00,0.0,27.222222222222225,32.77777777777778,22.77777777777778
2007-04-07 00:00:00,0.0,27.222222222222225,32.77777777777778,23.333333333333336
2007-04-08 00:00:00,0.0,27.222222222222225,33.333333333333336,23.333333333333336
2007-04-09 00:00:00,0.0,28.333333333333336,30.555555555555557,25.0
2007-04-10 00:00:00,0.0,27.222222222222225,33.333333333333336,23.333333333333336
2007-04-11 00:00:00,0.508,27.77777777777778,33.333333333333336,22.77777777777778
2007-04-12 00:00:00,0.0,27.77777777777778,33.88888888888889,22.22222222222222
2007-04-13 00:00:00,0.0,28.333333333333336,33.88888888888889,22.77777777777778
2007-04-14 00:00:00,0.0,27.77777777777778,34.44444444444444,23.88888888888889
2007-04-15 00:00:00,0.0,28.88888888888889,33.88888888888889,23.88888888888889
2007-04-16 00:00:00,0.0,28.333333333333336,32.22222222222222,24.444444444444446
2007-04-17 00:00:00,0.0,27.77777777777778,34.44444444444444,24.444444444444446
2007-04-18 00:00:00,0.0,28.333333333333336,35.55555555555556,22.22222222222222
2007-04-19 00:00:00,0.0,28.88888888888889,36.111111111111114,22.22222222222222
2007-04-20 00:00:00,0.0,27.77777777777778,34.44444444444444,23.88888888888889
2007-04-21 00:00:00,0.0,28.333333333333336,33.88888888888889,25.555555555555557
2007-04-22 00:00:00,0.0,28.333333333333336,33.333333333333336,24.444444444444446
